app,good_count,bad_count,total_count
com.vibeflow.music,0,3,3
calculator.currencyconverter.tipcalculator.unitconverter,0,3,3
com.BallGames.Woodturning,0,3,3
com.cosmicray.moneymate,0,3,3
com.samsung.android.qstuner,0,3,3
net.peakgames.toonblast,0,3,3
com.iwip.security,0,3,3
com.fivejack.itemku.v2,0,3,3
com.mjgf.land.mi,0,3,3
com.sagadsg.user.mady561857,0,3,3
com.recoveryphotos.videos.allfiles,0,3,3
com.topgamesinc.evony,0,3,3
com.tradersfamily.app,0,3,3
com.lilithgame.roc.gp,0,3,3
com.jora.android,0,3,3
com.badak178,0,3,3
com.goodev.volume.booster,0,3,3
com.id.pinjaman.igrow.google,0,3,3
com.who.tracky,0,3,3
videodownloader.downloader.videoplayer,0,3,3
com.workday.workdroidapp,0,3,3
id.citigov.bandungkab,0,3,3
com.goldenbull.treasuresbull,0,3,3
com.documentreader.free.viewer.all,0,3,3
com.pointsculture.fundrama,0,3,3
org.owline.kasirpintar,0,3,3
id.co.bri.bankpassiam,0,3,3
com.pdfmerge.imagetopdf.pdfmaker,0,3,3
com.google.android.apps.mapslite,0,3,3
com.huoys.royaldomino,0,3,3
com.apkpure.aegon,0,3,3
com.streema.simpleradio,0,3,3
com.outfit7.mytalkinghank,0,3,3
com.Glyph.Circuitxv,0,3,3
com.mintgames.animallink,0,3,3
mp3converter.videomp4tomp3.mp3videoconverter,0,3,3
com.kemendikdasmen.rumahpendidikan,0,3,3
com.Info.Info,0,3,3
yuku.kbbi5,0,3,3
com.brick.block.ma8ster,0,3,3
com.emoji.keyboard.touchpal.oppo,0,3,3
com.cooking.world.chef.craze.restaurant.fever.free,0,3,3
com.vasylevych.flophouse,0,3,3
com.kiospulsa.android,0,3,3
com.ak23.online,0,3,3
com.marbleblast.zuma.marblegame,0,3,3
onetap.game.tictactoe,0,3,3
com.bng.calculator,0,3,3
com.bubble.bubbleshooter.bs2,0,3,3
com.dvloper.granny,0,3,3
com.escapethecarnival.ofterrorobby,0,3,3
com.fxbl.ssse.vivo,0,3,3
com.haunteddorm.mihuan,0,3,3
com.xindongfy.school.party.craft.vivo,0,3,3
zombie.survival.craft.z,0,3,3
app.rvx.android.youtube,0,3,3
net.pro.playmods,0,3,3
com.best.quick.browser,0,3,3
com.immomo.biz.ddoversea,0,3,3
com.live.honey,0,3,3
com.hizima.zimaemnew,0,3,3
com.willowmore.wmsenshub_enterprise,0,3,3
com.ionboardband.memberionapps,0,3,3
com.locatoria.app,0,3,3
com.oplus.melody,0,3,3
app.assistant.quran,0,3,3
id.carenow.www.twa,0,3,3
id.co.hokben.revamp,0,3,3
com.chillingo.robberybob2.android.gplay,0,3,3
com.blueskysoft.colorwidgets,0,3,3
com.speedman.android,0,3,3
com.upwork.android.apps.main,0,3,3
mam.reader.ipusnas,0,3,3
com.hg.paperdeliveryboy,0,3,3
com.sinyee.babybus.cube.global,0,3,3
com.sinyee.babybus.townhospital,0,3,3
com.king.farmheroessaga,0,3,3
vinkle.video.editor,0,3,3
dreamphotolab.instamag.photo.collage.maker.grid,0,3,3
com.locationchanger,0,3,3
com.excean.parallelspace,0,3,3
com.google.android.apps.maps,0,3,3
com.google.android.gm,0,3,3
com.jazibkhan.equalizer,0,3,3
com.ntrack.studio.demo,0,3,3
com.itel.filemanager,0,3,3
com.gg999.id.prov,0,3,3
com.hopefactory2021.fakegpslocation,0,3,3
com.cassette.aquapark,0,3,3
com.cliffs.pro.cell.building.crazy.clever.craft,0,3,3
com.nascence.haermesmobile3,0,3,3
com.talpa.hibrowser,0,3,3
air.com.lunime.gachalife,0,3,3
com.app.locator_official,0,3,3
com.emmaProjectse.emmala.emma,0,3,3
com.ivuu,0,3,3
com.banksulteng.mobilebanking,0,3,3
com.trustcontact.callerid.spam.blocker.callthemes.contactsmanager,0,3,3
com.tik.coin,0,3,3
com.valbury.app,0,3,3
com.anime.magic.princess.doll.avatar.dressup.games,0,3,3
com.hsp.yn.duit8,0,3,3
com.easybrain.art.puzzle,0,3,3
puzzle.merge.hotel.empire,0,3,3
com.dreamstone.goldswinners,0,3,3
com.fbs.pa.markets,0,3,3
com.xparty.androidapp,0,3,3
hdvideodownload.downloadvideo.allvideodownloaderapp,0,3,3
pdf.scanner.scannerapp.free.pdfscanner,0,3,3
com.novan.morpha,0,3,3
com.glance.lockscreenRealme,0,3,3
com.smartsalary,0,3,3
art.a1.twa,0,3,3
org.nixgame.ruler,0,3,3
com.eightid.indoaisabeta,0,3,3
net.gigne.tafsirmimpi,0,3,3
com.miyi.luckyunscrew,0,3,3
com.luckyslots.jackpotcrush,0,3,3
com.pop.animals.block,0,3,3
com.grill.sorting.food.match.puzzle,0,3,3
com.starmakerinteractive.thevoice,0,3,3
com.id7b8vip.ntb8vipcm7,0,3,3
com.id8ketua.ntla9,0,3,3
com.novel.novelah,0,3,3
com.kantarprofiles.lifepoints,0,3,3
com.milieu,0,3,3
com.sumv.game,0,3,3
com.yc.olikeact,0,3,3
com.olenwuckert.judehyatt.martyschaden,0,3,3
com.yolo.hiddenobjects,0,3,3
com.xiaomi.glgm,0,3,3
com.maxstream,0,3,3
com.ease.kalk,0,3,3
com.mvicall.huawei,0,3,3
com.royalann.superbuzar,0,3,3
com.noovoleum.ucollect,0,3,3
com.vidhd.videodownloader.videoplayer,0,3,3
com.cootek.smartinputv5.language.oem.indonesian,0,3,3
com.dominoQQ.desktop.id,0,3,3
com.ig.moto.racing,0,3,3
io.safepal.wallet,0,3,3
com.farcaster.mobile,0,3,3
com.fun.mxw,0,3,3
com.domin.tgrow,0,3,3
com.meta.hoki168,0,3,3
com.videosaver.allformat.mp4,0,3,3
rooh.apps.naaz.com.quran.mishary.rashid.offline,0,3,3
com.itg.textled.scroller.ledbanner,0,3,3
com.community.short.tv,0,3,3
com.tplink.iot,0,3,3
com.abi.cook.chill,0,3,3
com.iuxmarket.app,0,3,3
photo.selfie.sweet.effect.camera,0,3,3
com.katanlabs.burgertycoonidle,0,3,3
com.idbsstudio.pickupsimulator,0,3,3
com.budiman.ticket,0,3,3
com.estar.bap,0,3,3
com.raafiya.universalacremotecontrol,0,3,3
weozlfjjlwebm.dwweifbbv.widopxpoiwqq,0,3,3
com.bestplaygame.screwmatch,0,3,3
com.ilyabogdanovich.geotracker,0,3,3
com.amalgamapps.whatscrop,0,3,3
com.pupuk_indonesia.lapordpcs,0,3,3
com.toki.android,0,3,3
bc.ball.cleanerx,0,3,3
com.oplus.videoeditor,0,3,3
com.acegame.aceparty,0,3,3
com.rejeki.hub.games,0,3,3
com.h8games.littlefarmstory,0,3,3
com.lianhezhuli.laxasfit,0,3,3
com.kmo.pdf.editor,0,3,3
indonesia.vpn_tap2free,0,3,3
com.modal.cepat.android,0,3,3
com.sinarloan.android,0,3,3
com.erlanggadigital.erlreader2018,0,3,3
com.sinyee.babybus.kids,0,3,3
com.maroieqrwlk.unpin,0,3,3
com.fruit.cash,0,3,3
com.shutterstock.consumer,0,3,3
ru.zdevs.zarchiver.pro,0,3,3
org.thoughtcrime.securesms,0,3,3
com.photo.android.camera,0,3,3
com.katanlabs.famimart,0,3,3
com.google.audio.hearing.visualization.accessibility.scribe,0,3,3
com.fmi.dwform.store,0,3,3
com.Tile.Puzzle.Matching,0,3,3
com.bibas.realdarbuka,0,3,3
com.kredivo.komodo.android,0,3,3
com.lemurbrowser.exts,0,3,3
co.id.newmb.btnsyariah,0,3,3
com.iapp.swap_app,0,3,3
com.billiards.shooting.ball.pool,0,3,3
com.fxpro.direct.app.global.pro,0,3,3
com.hiwin.ina777,0,3,3
com.pdfscanner.documentscan.camerascanner,0,3,3
id.kirimpulsa,0,3,3
com.telkomsel.sobi,0,3,3
com.trickortreat.ghostlymatch,0,3,3
cn.xiaofengkj.fitpro,0,3,3
