app,good_count,bad_count,total_count
com.videoeditor.editingappsforvideos,1,0,1
com.water.sort.master.puzzle,1,0,1
com.wbpwc.wapfkhw,1,0,1
com.whektcejsdh.idlegamesjr,1,0,1
com.yydlsggj.moneyquiz,1,0,1
org.chromium.webapk.a400662166043a9dd_v2,1,0,1
org.chromium.webapk.a5f9cd38d8c8961c1_v2,1,0,1
org.chromium.webapk.a7993f588d13aa448_v2,1,0,1
org.wallpapergalore.wpaper,1,0,1
qiblafinder.prayertimes.qibladirection.hijricalendar,1,0,1
id.aci.viuit.merchant,1,0,1
id.co.g24.gold,1,0,1
com.track.geo.finder,1,0,1
com.blueriz.aviandigital,1,0,1
com.e_intidata.MSTR_To,1,0,1
com.npm.customerconnect,1,0,1
com.classic.dinoemulator.neschip,1,0,1
com.allrcs.hisense_remote,1,0,1
com.drictorchating.anylokwod,1,0,1
com.undergaming.store.ehealt,1,0,1
com.rhbgroup.rhbmobilebanking,1,0,1
free.vpnmalaysia.unblock.proxy.turbo.fast.secure,1,0,1
com.areacalculatorforland.gpsareameasure,1,0,1
com.aslam.quranindonesia,1,0,1
com.cairpinjamancepat.pijkalku,1,0,1
com.kothoklab.mamun.notetracker,1,0,1
com.pixel.farmer.pixelfarmer,1,0,1
com.workpail.inkpad.notepad.notes,1,0,1
com.id5dan777.ntla337,1,0,1
devian.tubemate.home,1,0,1
com.app.cerb.mcqs7,1,0,1
com.app.cerb.mcrjt,1,0,1
com.boat.fishing.simulator,1,0,1
com.csm.unicornmobile,1,0,1
com.game.animal.race,1,0,1
com.notepadplus.notepad,1,0,1
com.santa.web3.browser,1,0,1
menion.android.locus,1,0,1
music.equalizer.volume.sound.booster,1,0,1
video.downloader.nowatermark,1,0,1
com.btcdana.online,1,0,1
com.muna.lively,1,0,1
com.partipost,1,0,1
id.co.solusinegeri.arridloputri,1,0,1
com.allianz.eAZyconnect,1,0,1
com.intouch.allianz,1,0,1
com.picgroup.removal.retouch.photoedit,1,0,1
id.co.allianz.acl,1,0,1
id.go.tangerangkota.sobatdukcapil,1,0,1
or.id.aaji.agent,1,0,1
org.chromium.webapk.af1fed09f90a69a42_v2,1,0,1
com.dzmitry.debty,1,0,1
com.teltics.yukkers.android,1,0,1
beauty.camera.coocent,1,0,1
com.danabaik.baiknoface.new,1,0,1
com.document.viewer.fileviewer.fileeditor,1,0,1
com.fulus.qita.new22,1,0,1
com.puzzle.water.sort.color.jam,1,0,1
com.tiktok.video.downloader.no.watermark.tk,1,0,1
makefullsizedp.mfsp.whtsdpmaker,1,0,1
com.centratelemedia.twingpstrack,1,0,1
com.config.danafortuna.new,1,0,1
com.daerhou.constellation,1,0,1
com.indonesia.antdis.danacita,1,0,1
com.indonesia.danacita,1,0,1
com.puje.nerse,1,0,1
com.soccerping.nearme.gamecenter,1,0,1
org.chromium.webapk.a70378fb1489e3721_v2,1,0,1
com.jungleapps.wallpapers,1,0,1
com.tanxe.rumahzakat_app,1,0,1
com.moviestream.shortdrama,1,0,1
com.mp4mp3,1,0,1
com.muslim.quran.muslima.muslimpro,1,0,1
com.panticode.cekbansos,1,0,1
org.chromium.webapk.afd4e1ab531f7f441_v2,1,0,1
com.appsky.pulsecare.healthtracker,1,0,1
com.balloon.master.cube.match,1,0,1
com.claptofind.phone.find.lostphone.by.clap.whistle,1,0,1
com.datarecovery.business.restoredeletedmessages,1,0,1
com.example.droppevufhridjdjhdjjdj,1,0,1
com.iptv.smart.player,1,0,1
filerecovery.recoverdeletedphotosvideo.irecovery,1,0,1
hidden.objects.find.it.out.seek.puzzle.games.free,1,0,1
photovideorecovery.recoverdeletedfilesphotovideo.azrecovery,1,0,1
com.hilyaqis.sholawat,1,0,1
org.chromium.webapk.ae6d2265b9afcc70d_v2,1,0,1
com.sie.mp,1,0,1
com.vivo.it.college,1,0,1
com.wastickerapps.stickerstore,1,0,1
fonts.app.cool.keyboards.themes.widgets.icons.wallpapers,1,0,1
idphoto.passportphoto.maker,1,0,1
org.chromium.webapk.a1de3945de790a972_v2,1,0,1
id.app.mynss,1,0,1
co.tempo.media,1,0,1
com.alpaca.android.readout,1,0,1
net.fast_notepad_notes_app.fastnotepad,1,0,1
com.aserastudio.dzikirpagipetangsesuaisunnah,1,0,1
com.tws.apps.quran,1,0,1
com.otoreport.optimusmobileapp,1,0,1
bri.delivery.brimobile,1,0,1
com.gd02dhjwe.moya,1,0,1
com.goplaytoday.sniper3d,1,0,1
com.loop.apple.grapple,1,0,1
com.megahmuliamandiritama.bluespider.hermina,1,0,1
com.samsung.accessory.callprovider,1,0,1
com.samsung.android.gearoplugin,1,0,1
com.shclash.gprotwar,1,0,1
com.tienlana.qrcodescanner,1,0,1
com.yogyagroup.its.myyogya,1,0,1
id.nf21.rbn1,1,0,1
kudo.mobile.app,1,0,1
com.pureclean.ai.cleaner,1,0,1
com.belajarnative,1,0,1
com.longint.lomag.scanner,1,0,1
com.otoreport.appxmltronik,1,0,1
id.tigaraksaep.and,1,0,1
com.axion.voicescreenlock,1,0,1
com.diy.glow.neon.fluid.live.wallpaper.fun.art.magic,1,0,1
com.mphg.mp_healthcare,1,0,1
com.satellitemap.finder.navigation.earthmap.world.voice.livetraffic.direction,1,0,1
com.id5l777.ntla237,1,0,1
com.id6v98.ntla1,1,0,1
com.id7rr777.ntla1,1,0,1
fc.qrcodegenerator.qrcreator.qrmaker.createqrcode,1,0,1
reader.alldocuments.ora,1,0,1
com.tapapp.aice,1,0,1
org.fcbh.indasv.o2.o.n2.n,1,0,1
downloader.vitmate.downloaderapp,1,0,1
com.afila.simasn,1,0,1
com.pgmapp.id.prod,1,0,1
org.chromium.webapk.a329fa4d57cce67a2_v2,1,0,1
com.mordiastudio.simurelayfree,1,0,1
it.Ettore.calcolielettrici,1,0,1
com.cdtg.gunsound,1,0,1
com.colorplonko.match,1,0,1
com.cusspy.android,1,0,1
com.id2hp777.ntla1639,1,0,1
com.id433zk.ntla27,1,0,1
com.id5dan777.ntla839,1,0,1
com.id6fb168.ntla8,1,0,1
com.id6svip9.ntla104,1,0,1
com.paintball.attack.shooting,1,0,1
com.runninggame.street.runner,1,0,1
com.tcm.laugh.sounds.ringtones.funysounds.tunes,1,0,1
slideshow.video.status.maker.videomaker,1,0,1
com.dayagreen.app,1,0,1
com.ef.edtech.hf,1,0,1
com.haimed.primamedika,1,0,1
com.ionicframework.owlexa244658,1,0,1
com.piccollage.photo.editor.livewallpaper.layout.sticker.grid.licowa,1,0,1
com.qoni.guesstheiranswer,1,0,1
com.selfietime.id,1,0,1
com.tocaboca.tocakitchen2,1,0,1
jigsaw.hexa.boombox,1,0,1
org.chromium.webapk.a49739ce068d9f188_v2,1,0,1
id.co.aviana.synetreload,1,0,1
id.code.wings,1,0,1
games.spearmint.connectanimal,1,0,1
roll.unblock.ball.block.puzzle,1,0,1
com.indahlogistik.checker,1,0,1
com.ai.pop.web.browser,1,0,1
com.blazingappstudio.budget_planner,1,0,1
com.calculator.math.simplecalculator,1,0,1
com.crediseal.credit.improve,1,0,1
com.emiloan.loancalculator.investment.personalloan,1,0,1
com.emvnfc.creditcard.nfcreader,1,0,1
com.expense.manager.money.tracker.planner,1,0,1
com.loan.emi.interest.calculator,1,0,1
com.loansmart.loan.calculator.interescalc.loanemicalc.emicalculator,1,0,1
com.smart.loan.finance.cash.credit,1,0,1
com.smartfinance.loan.calculator,1,0,1
com.Jacky.RouteShuttleBus,1,0,1
com.JinJi.Mahjong.JMH,1,0,1
com.Zeeppo.GuitarBand,1,0,1
com.bright.ai.animaltranslator.dogtranslator,1,0,1
com.bubpof.android.blepun,1,0,1
com.deepvision.interiordesign,1,0,1
com.earthglobemap.livesatellite.gps,1,0,1
com.faststream.hdvideo.downloader.expert,1,0,1
com.katanlabs.monsterrushcardduel,1,0,1
com.katanlabs.theStrokeofGenius,1,0,1
com.potradeweb,1,0,1
com.qr.explorer.android,1,0,1
com.trade.trade211,1,0,1
it.Beta80Group.whereareu,1,0,1
app.getplato.eat2earn,1,0,1
com.app.imhuman,1,0,1
com.secretkeylabs.xverse,1,0,1
org.chromium.webapk.a1690ef92696c87d4_v2,1,0,1
org.chromium.webapk.aa0864dadfe08e8d1_v2,1,0,1
ai.asaren.mobile,1,0,1
com.layla.chat,1,0,1
com.smartfeel.ylmsportsci,1,0,1
com.trainerize.quinnstrengthonline,1,0,1
com.ptyum.yumobile,1,0,1
com.app.cerb.mcjvs,1,0,1
com.schaeffler.Mounting,1,0,1
com.skf.quickcollect,1,0,1
com.skf.shaftalignment,1,0,1
com.skf.softfoot,1,0,1
app.tea.fi,1,0,1
com.a3dapp,1,0,1
com.ackinacki,1,0,1
com.ackinacki.wallet,1,0,1
com.actechnology.biomatrix,1,0,1
com.app.cerb.mcskb,1,0,1
com.aptoslabs.petra.wallet,1,0,1
com.bc.main,1,0,1
com.chainapsis.keplr,1,0,1
com.f5.edge.client_ics,1,0,1
com.iqoption.trading,1,0,1
com.kodama.kifi,1,0,1
com.newmoney.ai,1,0,1
com.solocator,1,0,1
com.unity.uniscore,1,0,1
com.uxuy,1,0,1
com.venom.wallet,1,0,1
com.zkpass.transgate,1,0,1
id.go.pajak.presensi,1,0,1
id.go.pajak.vita,1,0,1
org.chromium.webapk.a1fd38a291430034c_v2,1,0,1
org.chromium.webapk.a75aab17b63747f24_v2,1,0,1
org.chromium.webapk.ad1e628ff83b05406_v2,1,0,1
org.chromium.webapk.adfa84f1be7edb40c_v2,1,0,1
org.chromium.webapk.ae1f96bd5b6aa070b_v2,1,0,1
org.mytonwallet.app,1,0,1
org.openmind.fabric,1,0,1
xyz.uplink.uplink,1,0,1
com.dice.roll.billionaire,1,0,1
com.lagg.animal.world.game,1,0,1
com.popreels.dramas,1,0,1
com.ravefoxy.cashprize,1,0,1
com.inko.appinko,1,0,1
com.yg.stunt.motorcycle,1,0,1
air.com.gamebrain.hocus,1,0,1
com.caminante.waupdater,1,0,1
com.downloadfacebookvideos.savefbvideos,1,0,1
com.sca,1,0,1
com.insancitamultimedia.iket,1,0,1
pdf.pdfreader.pdfeditor.pdfmaker.pdfscanner,1,0,1
ru.vk.store,1,0,1
com.bragame.royalclub,1,0,1
com.rongrit.palala,1,0,1
com.vm3.global,1,0,1
com.id5crazydomino.ntcrazydominoct2,1,0,1
org.chromium.webapk.ac73a09a8598a9c2b_v2,1,0,1
com.battlegoods.goodsshelfmania,1,0,1
com.bkd.simponimobile,1,0,1
com.block.crush.fit,1,0,1
com.boboiboy.wppgalaxyboy,1,0,1
com.dance.happytilesclear,1,0,1
com.dance.tilepopgem,1,0,1
com.dompetaman,1,0,1
com.dragons.merge.battle.games,1,0,1
com.huojia9.goodspartymania,1,0,1
com.mehdirabiee.XtremeMotorbikes,1,0,1
com.nazer.gaming.fizzy,1,0,1
com.nominalcoin.app,1,0,1
id.co.aro.superapp_mobile,1,0,1
mam.reader.isultra,1,0,1
mam.reader.sultra,1,0,1
com.vlv.aravali.reelsUsa,1,0,1
com.d0085.mobile.pdamtirtadaroy,1,0,1
com.daroy.absenlokasi.debug,1,0,1
com.daroy.td,1,0,1
com.hele.indohero,1,0,1
com.prayertimesqiblaazan.muslim,1,0,1
com.katanlabs.tilematchfruit,1,0,1
com.primaya.mobile,1,0,1
note.notebook.notepad.wisenotes,1,0,1
batalsoft.drumsolohd.rock,1,0,1
com.babycenter.pregnancy.easymobs.healofy,1,0,1
com.ballsort.hoop.color.ball.sort3d.water.puzzle.huawei,1,0,1
com.magicfluid.livewallpaper.fluidsimulation,1,0,1
com.mecatronium.infinitydrums,1,0,1
com.panusmos.drumstudio,1,0,1
com.tpvapps.simpledrumkit,1,0,1
photo.album.hd.gallery.quickpic,1,0,1
com.logisly.driver,1,0,1
com.sc.breezeid.banking,1,0,1
com.shirokovapp.instasave,1,0,1
org.chromium.webapk.adff66a4d2c57f853_v2,1,0,1
com.app.cerb.mctwt,1,0,1
com.streamer.booknotes,1,0,1
com.video.zeroshort,1,0,1
org.chromium.webapk.a4b03d3da69f85346_v2,1,0,1
com.topgamesoft.SuperGinoBros,1,0,1
com.alarm.alarmclock.clock,1,0,1
com.bemyeyes.bemyeyes,1,0,1
com.flyersoft.moonreader,1,0,1
com.fundovertwo,1,0,1
com.mushtakshif.quran.prayertime.qibla.athan,1,0,1
com.pakuwon.pgcard,1,0,1
com.snapcart.android,1,0,1
com.vtrostudio.body_massager,1,0,1
com.diy.boba.tasty.bobatea,1,0,1
com.droppuzzle.mobiletop,1,0,1
com.gravity.PianoMusic.mi,1,0,1
com.hdvideodownloader.downloadall.ra,1,0,1
com.moneyexchange.currencyconverter.convertmoney.exchangerates,1,0,1
io.gpscameramap.photostamp.locationtracker,1,0,1
asia.popbox.app,1,0,1
org.chromium.webapk.aaf9e289cad35bfb8_v2,1,0,1
com.indivara.agenin.muh,1,0,1
xyz.hermez.ipo,1,0,1
com.link.messages.sms,1,0,1
com.uefa.eurofantasy,1,0,1
cleaner.clean.booster,1,0,1
com.bigcake.android.mahjongmatch,1,0,1
com.dcjnmed.jifqq,1,0,1
com.dragon.breaker.rescue.girl.color.pop.sort.jam.games,1,0,1
com.fiogonia.blockjam,1,0,1
com.gamovation.triplemahjong,1,0,1
com.lovegamevi.boardthetrain,1,0,1
com.mapzonestudio.best.language.translator.dictionary,1,0,1
com.radreel.pro,1,0,1
com.sp.slide.block.rush,1,0,1
com.xsafe.browser,1,0,1
drama.short.reel.video.series.episode.story,1,0,1
id.co.mybintang.apps,1,0,1
tap.unblock.away,1,0,1
traffic.parking.jam.escape.car3d.games,1,0,1
com.iam.bird.flying.prankster.game,1,0,1
com.tile.home.match.puzzle.game,1,0,1
org.chromium.webapk.aa8f53e930aa7b13f_v2,1,0,1
allvideodownloader.videosaver.storysaver,1,0,1
co.id.easystem.klikabsen,1,0,1
com.I.am.cat.and.granny,1,0,1
com.angkasapurasolusi.ess,1,0,1
com.bestsongsmusicmp3.oldsongmp3.oldsong.lovesong.slowrock.greatesthit,1,0,1
com.dinustek.ecuticilacap,1,0,1
com.effects.voice,1,0,1
com.elengant.games.police.van.crime.chase,1,0,1
com.forgegamesfze.mastertocaboca,1,0,1
com.fxbl.fafs.vivo,1,0,1
com.fxbl.mts.vivo,1,0,1
com.gazman.beep,1,0,1
com.hamdalah.lagudjremixindonesia,1,0,1
com.incrediboxgame.incrediboxsprunk,1,0,1
com.kalvlad.dinosaur,1,0,1
com.kayac.breakragdoll,1,0,1
com.kr.city.offroad.busdriving.game,1,0,1
com.lesou.snakezone.io.gp,1,0,1
com.linecorp.lineoa,1,0,1
com.max.woodenmusic,1,0,1
com.musicdym.player,1,0,1
com.netease.tjglobal,1,0,1
com.nitesh.vidmadevideo,1,0,1
com.outfit7.gingersbirthdayfree,1,0,1
com.paulanative.app,1,0,1
com.pazugames.avatarmaker,1,0,1
com.phone.junk.cleaner.appszone,1,0,1
com.ps.army.airplane.flying.simulator.games,1,0,1
com.psvnMaB.Goodnight,1,0,1
com.sciplay.blocks,1,0,1
com.sfantasticgames.obbyrun,1,0,1
com.sharekaro.shareit,1,0,1
com.soulgames.lunamid,1,0,1
com.sprunki.box,1,0,1
com.sprunkigame.sprunkihorrorgamemusicmod,1,0,1
com.ss.us.bus.transport.simulator,1,0,1
com.sukhavati.kingsoft.bubble.BubbleShooter.king,1,0,1
com.telolet.basuriv3stjdraka.eurotrucksimulator,1,0,1
com.totalbattle,1,0,1
com.treetheblessing.warungnasipadangsimulator,1,0,1
com.upwise.pinball.wizardry,1,0,1
com.voicencc.tran,1,0,1
com.xenstudio.romantic.love.photoframe,1,0,1
com.zm.nuts,1,0,1
facebookdownloader.main.android.app,1,0,1
facebookdownloaderfacebook.fb,1,0,1
id.co.bri.bristore,1,0,1
qaz.sillysmiles.livewallpapers,1,0,1
quit.sex.addiction.sys1.sys00.sysfiles,1,0,1
snake.game.ular.cacing.permainan.worm,1,0,1
videomaker.slideshow.editor.photo.editor,1,0,1
whatsapp.status.statuss,1,0,1
com.Cataclysm.Heartjklu,1,0,1
com.chat.cora,1,0,1
com.gdrgdrgdrhg.IconMemoryMatch,1,0,1
org.watv.edulms_nf,1,0,1
com.codeway.chatapp,1,0,1
com.gaijingames.wtm,1,0,1
com.language.translate.all.voice.translator,1,0,1
com.xgame.newasia.sea.gp,1,0,1
com.emi.investment.loan.calculator.loan.smart,1,0,1
com.lastseenotrackerlast,1,0,1
crossmatch.com.otpapp,1,0,1
semlog.family.parent,1,0,1
com.bittycoon.gomining,1,0,1
com.sat21.global.pro,1,0,1
com.sphynx,1,0,1
io.calgo.mining,1,0,1
org.chromium.webapk.ac3f93f4ce04504dd_v2,1,0,1
org.chromium.webapk.afe325265e61db0f7_v2,1,0,1
plants.broccolicart.customer,1,0,1
web3.sleep.to.earn.crypto.nft.money.cash.rewards.dream,1,0,1
com.CGames.com.unity.template.mobile2D,1,0,1
com.Voltaic.Streamqs,1,0,1
com.Wasteland.Regencyqw,1,0,1
com.gampang.itungan,1,0,1
csa.dhr.vortexneon,1,0,1
juliomais.iglesias,1,0,1
org.chromium.webapk.a48a8e0333a300b03_v2,1,0,1
org.chromium.webapk.a52dd650dbaa3a657_v2,1,0,1
org.chromium.webapk.a74a6602800c8323e_v2,1,0,1
org.chromium.webapk.a8de39a0072eee9b4_v2,1,0,1
org.chromium.webapk.ab26003464b7aa13e_v2,1,0,1
org.chromium.webapk.ab566d23e979f5400_v2,1,0,1
org.chromium.webapk.ad13d7e9f5addacd1_v2,1,0,1
org.chromium.webapk.adefbf9aa9bc39e23_v2,1,0,1
org.chromium.webapk.afef216f5312c1cbf_v2,1,0,1
sambamais.pagode,1,0,1
com.flynjhfish.rungame,1,0,1
com.mahjongmath.tilepuzzle,1,0,1
id.co.solusinegeri.pspEdmedia,1,0,1
com.higame.official,1,0,1
com.qq222.official,1,0,1
com.langitktv.lagugbkp,1,0,1
com.singaslots.app,1,0,1
org.chromium.webapk.ae82626d5e7a9be67_v2,1,0,1
com.byd.moaais.external.idn,1,0,1
com.tgames.line98classic,1,0,1
com.atomic.apps.ringtone.cutter,1,0,1
com.coffeebeanventures.easyvoicerecorder,1,0,1
com.dwidasa.bcas.mb.android,1,0,1
com.hdf.twear,1,0,1
com.mbit.intromaker.game.intromaker,1,0,1
com.opera.branding,1,0,1
com.pm.presensi,1,0,1
com.polman.presensi,1,0,1
hd.video.downloader.allvideodownloader.app,1,0,1
ai.earna.mobileinterface,1,0,1
app.pefi,1,0,1
au.com.mebank.mobilebanking,1,0,1
com.DMGames.MyCash,1,0,1
com.N07I.kumpulansholawatmerdu2022,1,0,1
com.achievacu.achievacu,1,0,1
com.adelficu.adelficu,1,0,1
com.aerofcu.aerofcu,1,0,1
com.airforcefcu.airforcefcu,1,0,1
com.alkindyweb.mampuhumroh,1,0,1
com.almukalbar,1,0,1
com.altermyth.usahatelur,1,0,1
com.anekapay.kiosaneka,1,0,1
com.ao.danaraya_cust,1,0,1
com.apadmi.AJBell,1,0,1
com.aplikasir.android,1,0,1
com.app.koppbn,1,0,1
com.bm.sc.semar,1,0,1
com.bm.sc.tasku,1,0,1
com.bookmark.money,1,0,1
com.brayamart,1,0,1
com.btpn.touchbiz,1,0,1
com.centracu.centracu,1,0,1
com.commchoicecu.commchoicecu,1,0,1
com.cpmfcu.cpmfcu,1,0,1
com.danaaktivasi.appinfoguide,1,0,1
com.danapinjaman.infoappkitabisa,1,0,1
com.dessertreciepebook.gems,1,0,1
com.dipostar.starx,1,0,1
com.directfcu.directfcu,1,0,1
com.dirigofcu.dirigofcu,1,0,1
com.droidot.loans,1,0,1
com.duapuluhempatjam.apppinjolacc,1,0,1
com.dupagecu.dupagecu,1,0,1
com.dwidasa.telemedistra,1,0,1
com.elevationscu.elevationscu,1,0,1
com.eradev.almatsurat,1,0,1
com.fibrecu.android,1,0,1
com.finansbank.mobile.cepsube,1,0,1
com.fourvisionmedia.smartcoopAnggota.Koppep,1,0,1
com.gradana.agent,1,0,1
com.gradana.lender,1,0,1
com.hasimelehe.pinjoltanpaktptipsok,1,0,1
com.hasimelehedev.pinjamanamaninfo,1,0,1
com.hasimelehedev.pusatinfo.pinjamanonline,1,0,1
com.herbs.koperku,1,0,1
com.heritagefcu.heritagefcu,1,0,1
com.hit_pay.hitpay,1,0,1
com.horiconbank.horiconbank,1,0,1
com.idnmusikviral.lagusholawat,1,0,1
com.ifs.banking.fiid8027,1,0,1
com.inaracapps.cek.pinjolmu,1,0,1
com.indodana.partner,1,0,1
com.innovecto.etalastic,1,0,1
com.jekdo,1,0,1
com.jwaala.mobile.whitefish,1,0,1
com.klippa.app,1,0,1
com.kospin.jasa,1,0,1
com.legalitaspinjaman.tipsuntukdiacc,1,0,1
com.martrust.seafarerui,1,0,1
com.mbb.titan.sg,1,0,1
com.metaflowtech.xebar,1,0,1
com.mykopelindo.app,1,0,1
com.niagawan.app,1,0,1
com.onlineapp.pembatalanpinjaman,1,0,1
com.otoreport.dompetinid,1,0,1
com.periodtracker.ovulation.periodcycle,1,0,1
com.pinjamankilat.riverside,1,0,1
com.pinjamanonlineloan.cepatapp,1,0,1
com.pinjamanrendahbunga.tipspenting,1,0,1
com.primefinancial.mobilebanking,1,0,1
com.redikru.app,1,0,1
com.remitchoiceltd,1,0,1
com.rmlefcu.mobilebanking,1,0,1
com.sam.sewasam,1,0,1
com.sanders.satustop,1,0,1
com.sequis.neu.polisku,1,0,1
com.stopbayarpinjol.galbayrugi,1,0,1
com.texanscu.texanscu,1,0,1
com.toplinecu.android,1,0,1
com.topremit.topremit,1,0,1
com.treenear.koperasibhaktiartha,1,0,1
com.troutwood.sfp,1,0,1
com.tuyo.mobile.android,1,0,1
com.unfcu.mobile,1,0,1
com.wom.kawan_agent_prod,1,0,1
com.wordpress.kuoyhuot.keepr,1,0,1
com.yabimoney,1,0,1
com.youneedabudget.evergreen.app,1,0,1
cy.com.netinfo.netteller.credinsbank,1,0,1
id.artaku.partner,1,0,1
id.co.komunal,1,0,1
id.co.pcsindonesia.pose,1,0,1
id.jadiojk.app,1,0,1
id.kantongku.app,1,0,1
id.qazwa.mobile,1,0,1
my.rytbank.app,1,0,1
nz.co.smartpayroll.apps.smartpayrollexpansion,1,0,1
org.cuwest.android,1,0,1
org.r1cu.android,1,0,1
sg.flin.app,1,0,1
ua.privatbank.ap24,1,0,1
cisad.kissar.quickmathquiz,1,0,1
co.grabjobs.grabjobs,1,0,1
com.chronoapex.oapexcoapexhron,1,0,1
com.eKTPDigital.CaraDaftarKTPDigital.KTP.app,1,0,1
com.hearts.circuitwekkk,1,0,1
com.live.vcast.and,1,0,1
com.raciing.driver.huand.game,1,0,1
com.jupie.eddy,1,0,1
org.chromium.webapk.ac81c8ce8950120e4_v2,1,0,1
com.dlhbantul.seresah,1,0,1
com.nguserapp.playbook88,1,0,1
dmi.presensibantul,1,0,1
com.bellapps.drinkcocktail,1,0,1
com.gokids.buildingtrucks,1,0,1
com.hotplay.funrelaxing,1,0,1
com.launcher.icecream,1,0,1
com.p4d_gegeslot.app,1,0,1
com.sinyee.babybus.factory,1,0,1
com.recorder.music.bstech.videoplayer,1,0,1
ru.parisnail.android,1,0,1
alldocumentsreader.documentviewer,1,0,1
com.abzorbagames.blackjack,1,0,1
com.adro.viptoto,1,0,1
com.app.capturescreen688,1,0,1
com.khmer4khmer.advance_excel,1,0,1
com.serenwoven.absen,1,0,1
com.solotech.apps.document.viewer.reader.scaner.pdfreader,1,0,1
uk.co.highapp.audiobook.ebooks,1,0,1
com.controlcenter.simplecontrol.pro,1,0,1
com.pdfreader.pdfviewer.pdfeditor.document,1,0,1
com.roidapp.photogrid,1,0,1
com.ushareit.lockit,1,0,1
id.co.giftcard.holdr,1,0,1
com.rake.bodyscale,1,0,1
com.crew.portal.iamt.epn,1,0,1
ae.appfreeislamic.hanialiMoqbelMp3,1,0,1
aero.sita.lab.resmobileweb.android.mh,1,0,1
co.muvmi.passenger,1,0,1
com.Alaa.Akl.App.Quran.Karime,1,0,1
com.atlassian.android.confluence.core,1,0,1
com.bsnpartaigolkar,1,0,1
com.bss.rabbitmobileapp,1,0,1
com.changiairport.cagapp,1,0,1
com.citymapper.app.release,1,0,1
com.divinememorygames.pedometer,1,0,1
com.englishscore,1,0,1
com.flistholding.flightplus,1,0,1
com.gd.pdf.reader.pdfviewer,1,0,1
com.getrideapp,1,0,1
com.hb.hungryhub,1,0,1
com.huaweioverseas.smarthome,1,0,1
com.ilmumanasik.android,1,0,1
com.indra.haramain.pro,1,0,1
com.liveearthmaps.gpsnavigation.streetviewlive.maps.navigation,1,0,1
com.magictiger.ai.picma,1,0,1
com.minutes.app,1,0,1
com.mmmoussa.iqra,1,0,1
com.onna.app,1,0,1
com.pedometer.stepcounter.tracker,1,0,1
com.petugas,1,0,1
com.posindonesia.cob,1,0,1
com.prestasiretail.prime,1,0,1
com.sentbe,1,0,1
com.thaidigitalplatform.tagthai,1,0,1
com.thebosokacompany.skylinebowling,1,0,1
com.thursina.TSESParent,1,0,1
com.thursina.silahul_mukmin,1,0,1
com.trac.tractogo,1,0,1
com.trust.android.daytrans,1,0,1
com.tunjunganplaza.mobile,1,0,1
com.universal.tv.remote.control.screen.mirroring,1,0,1
com.wFidgetSpinnerTheBestForHand_5373156,1,0,1
com.winningapps.nfctagreader,1,0,1
com.yogavpn,1,0,1
com.yuriy.openradio,1,0,1
com.zikirmatik.digitaltasbeeh,1,0,1
fmradio.radiostation.livefm.musicradio,1,0,1
go.id.oss.mobile,1,0,1
id.assa.euclid,1,0,1
id.co.bri.juniosmart,1,0,1
id.co.ikea.android,1,0,1
id.co.mmksi.mitsubishimotors,1,0,1
id.lumut.mida,1,0,1
net.lpjk.certificatescanner,1,0,1
org.chromium.webapk.a353d394159297003_v2,1,0,1
org.chromium.webapk.a879bc3450df83d72_v2,1,0,1
org.chromium.webapk.a9cbec60c0f758397_v2,1,0,1
videoeditor.videomaker.slideshow.fotoplay,1,0,1
com.aiphoto.aiimage.artgenerator,1,0,1
com.ertech.daynote,1,0,1
com.m24apps.phoneswitch,1,0,1
com.ovz.carscanner,1,0,1
com.myinstankurir.instankurir,1,0,1
com.umeox.qibla,1,0,1
id.co.brksyariah.myHrisMobile,1,0,1
com.kigle.cocobi.world.three,1,0,1
com.translate.translator.language.translatorapp,1,0,1
com.universal.remote.multi,1,0,1
com.wandapps.multilayerphoto,1,0,1
com.bubadu.supermarket2,1,0,1
com.dkxqzbfkjt.pocketchess,1,0,1
ph.spacedesk.beta,1,0,1
applock.lockapps.fingerprint.password.locker,1,0,1
chatrandom.com,1,0,1
com.duasuryadinamika.pasflixapp,1,0,1
com.phone.alarm.touchphone.thief,1,0,1
com.smart.net.secure,1,0,1
com.systweak.duplicatecontactfixer,1,0,1
id.go.bengkaliskab.absensi,1,0,1
org.chromium.webapk.a8912860bcb7c07ef,1,0,1
pl.lukok.chess,1,0,1
com.bussid.truck.mods,1,0,1
com.fy.build.xm,1,0,1
com.herofightinggames.pixel.monster.hunter,1,0,1
com.pf.speed.race.car.racing.games,1,0,1
jp.Appsys.PanecalST,1,0,1
org.chromium.webapk.a90b0a5b57f7e7716_v2,1,0,1
com.example.bpjsscrapperlasik,1,0,1
com.fmsys.snapdrop,1,0,1
com.watchstarreel.starreeltv,1,0,1
ovi.zhbsz.shiy,1,0,1
com.jtexpress.sandstalk,1,0,1
com.kodelokus.hijri,1,0,1
com.ristekmuslim.kamusarabindo,1,0,1
com.jrzheng.supervpnpayment,1,0,1
bt.eoffice.buteng,1,0,1
com.app.fast.vpn,1,0,1
com.avcrbt.funimate,1,0,1
com.diavostar.documentscanner.scannerapp,1,0,1
com.jaga.ibraceletplus.keepfit,1,0,1
com.sharevpn.free.ganesa,1,0,1
com.thunderbird.network,1,0,1
